COMID,date,Observed_Sediment_Flux,reservoir_capacity,relief,cropland_pct,forest_pct,shrubland_pct,grassland_pct,tundra_pct,wetland_pct,impervious_pct,bare_areas_pct,water_body_pct,perm_snow_ice_pct,longest_paths,Maximum_Temperature,Minimum_Temperature,Mean_Temperature,modelled_discharge,precipitation,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,Population,uparea,gdp_ud_usu,snowfall,sum_evaporation,sum_mean_surface_downward_long_wave_radiation,sum_mean_surface_downward_short_wave_radiation,sum_precipitation,sum_snowfall,sum_runoff,pre_mm_cyr,pre_mm_uyr,pet_mm_cyr,pet_mm_uyr,aet_mm_cyr,aet_mm_uyr,run_mm_cyr,ari_ix_cav,ari_ix_uav,ele_mt_cav,ele_mt_uav,ele_mt_cmx,slp_dg_cav,slp_dg_uav,sgr_dk_rav,for_pc_cse,for_pc_use,crp_pc_cse,crp_pc_use,pst_pc_cse,pst_pc_use,cly_pc_cav,cly_pc_uav,slt_pc_cav,slt_pc_uav,snd_pc_cav,snd_pc_uav,rev_mc_usu,dor_pc_pva,lit_cl_cmj,ero_kh_cav,ero_kh_uav,ppd_pk_cav,ppd_pk_uav,urb_pc_use,evaporation,mean_surface_downward_long_wave_radiation,mean_surface_downward_short_wave_radiation
74068275,1/31/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,281.4486,281.07062,280.65854,334.50183,0.000975351,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,2.30E-05,-3.574584516,48462416.44,3367075.153,143.4224218,3.379679729,9.693081769,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-2.43E-05,329.5709,22.89795
74068275,2/1/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,276.49954,276.21292,275.00876,343.38196,0.000487932,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0.00010674,-4.936359994,47010362.48,8455858.493,71.74893142,15.695732,10.3017917,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.36E-05,319.69614,57.504456
74068275,2/2/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,273.08612,272.76816,272.86557,391.69574,1.93E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,1.84E-05,-5.549679851,39504816.78,18635504.71,2.833594471,2.703703433,1.517450181,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.77E-05,268.65433,126.73161
74068275,2/3/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,272.77808,272.20877,272.42596,398.05984,1.54E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,1.53E-05,-5.292447276,35095960.59,21165911.77,2.261557769,2.254341878,1.525484683,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.60E-05,238.6717,143.93976
74068275,2/4/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,272.50616,272.17383,271.87326,396.09805,0.000383115,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0.000359194,-3.136778209,42674903.34,7949201.245,56.33597523,52.81845628,1.578469986,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-2.13E-05,290.21265,54.05891
74068275,2/5/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,273.69522,273.43405,272.70108,413.17886,0.000186497,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,5.31E-05,-2.748051783,44546476.55,13787736.72,27.4237768,7.80768717,2.105651173,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-1.87E-05,302.94037,93.76414
74068275,2/6/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,273.16553,272.6905,273.1015,425.56943,4.75E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,8.95E-07,-3.802616642,40572888.34,19334200.07,0.698362071,0.131582388,1.678078456,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-2.59E-05,275.9178,131.48312
74068275,2/7/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,272.4197,271.65784,271.43582,433.46384,1.17E-07,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,1.21E-07,-3.276667708,36288551.57,23616412.01,0.017247466,0.017838504,1.661305097,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-2.23E-05,246.78197,160.6045
74068275,2/8/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,277.57452,276.8899,277.23575,444.15738,1.26E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,5.20E-08,-2.887608221,40719417.75,20610581.37,0.18507068,0.007643472,1.817570267,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-1.96E-05,276.91428,140.16321
74068275,2/9/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,279.43478,278.87158,279.58624,481.42947,0.000140185,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,8.79E-09,-1.220017305,46126015.86,12526161.58,20.61374582,0.001292599,2.645352532,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-8.30E-06,313.6821,85.18474
74068275,2/10/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,279.72638,279.1617,279.50455,582.4252,1.41E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,5.12E-10,-5.748045096,45432949.47,19311121.04,2.07617957,7.53E-05,1.71406586,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.91E-05,308.96887,131.32617
74068275,2/11/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,279.20477,278.3542,278.53046,643.19275,4.36E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-5.311081809,41223644.9,19508002.28,0.6407703,0,1.660991152,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.61E-05,280.3433,132.66507
74068275,2/12/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,278.43048,277.73175,278.06085,626.7736,8.57E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,1.45E-08,-6.263434142,40337973.39,23361098.69,1.260884464,0.002136712,1.68729154,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-4.26E-05,274.32025,158.86823
74068275,2/13/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,280.25452,279.49152,279.71454,614.684,2.08E-08,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-7.388071314,39044352.29,25227961.99,0.003062514,0,1.688989492,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.02E-05,265.52292,171.56392
74068275,2/14/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,282.7909,282.04688,282.4563,619.8109,4.35E-07,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-8.438099331,40524461.35,26523818.2,0.064005264,0,1.688605037,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.74E-05,275.58847,180.37645
74068275,2/15/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,283.21115,282.68494,282.9702,640.5683,5.22E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-6.428038863,47499196.75,15527399.94,7.673392515,0,1.759536325,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-4.37E-05,323.02048,105.5948
74068275,2/16/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,282.05225,281.18686,281.6537,679.72253,8.97E-07,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-8.864182168,41227600.46,27218043.32,0.131854689,0,1.681579793,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-6.03E-05,280.3702,185.09756
74068275,2/17/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,282.18948,281.32468,282.16006,730.36554,5.48E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-8.739075599,40698010.65,22980251.34,8.058115733,0,1.736451856,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.94E-05,276.7687,156.27826
74068275,2/18/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,282.74292,281.93985,282.8219,774.5849,4.92E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-9.996825021,42741978.83,27143938.98,7.228084899,0,1.758459794,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-6.80E-05,290.6688,184.59361
74068275,2/19/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,285.21155,284.43246,284.98276,794.58386,5.79E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-11.23988842,41293015.8,28848150.63,0.851096965,0,1.676467115,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-7.64E-05,280.81506,196.18318
74068275,2/20/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,284.9955,284.35123,284.3814,787.31384,0.000321564,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,8.63E-07,-7.875560542,46382921.7,15562377.13,47.28503453,0.126830049,4.394307795,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.36E-05,315.4292,105.832664
74068275,2/21/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,282.23474,281.92673,280.89838,768.7767,0.000731393,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,6.62E-06,-5.381263378,50257176.7,6498585.402,107.5491707,0.973044994,18.80073556,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.66E-05,341.77625,44.19393
74068275,2/22/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,283.6211,283.3116,282.71286,800.771,0.00022538,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-6.434746706,51495386.08,13081758.13,33.1414014,0,6.692765395,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-4.38E-05,350.19675,88.9631
74068275,2/23/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,284.9547,284.20758,283.91074,823.9118,1.92E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-8.540106727,45830407.25,23865890.5,0.282827696,0,2.536056604,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.81E-05,311.6718,162.30109
74068275,2/24/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,285.25006,284.39066,284.15503,795.1254,8.57E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-10.80995089,42186479.33,29949657.75,1.259833813,0,2.650400803,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-7.35E-05,286.8911,203.67403
74068275,2/25/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,280.46777,279.75388,279.07962,792.4601,6.06E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,9.12E-09,-8.726070467,40067767.15,26262786.23,0.890666258,0.001340651,2.670054224,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.93E-05,272.4827,178.60129
74068275,2/26/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,280.15894,279.5577,279.50354,810.0691,7.30E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-8.781978476,40808463.54,25317701.84,1.073584214,0,2.673465862,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.97E-05,277.51984,172.1742
74068275,2/27/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,280.61267,280.02463,280.42767,832.47784,1.62E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-8.69528691,42259116.14,22917519.61,0.237991959,0,2.652713999,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.91E-05,287.38507,155.85165
74068275,2/28/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,282.62643,281.6992,282.55054,871.0577,9.32E-09,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-11.2402031,40335989.72,31723293.24,0.001371084,0,2.626599185,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-7.64E-05,274.30676,215.73572
74068275,3/1/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,286.60522,285.71277,286.98056,951.9961,1.30E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-11.81856841,42667723.03,31391690.46,0.190875375,0,2.59573387,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-8.04E-05,290.16382,213.48064
74068275,3/2/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,288.79852,287.72498,289.30945,1059.4008,4.77E-08,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-10.9088753,45518035.28,28727845.59,0.007009185,0,2.557551937,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-7.42E-05,309.5475,195.36504
74068275,3/3/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,290.0605,289.40292,290.27673,1115.8716,0.000227025,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-7.371313542,49664687.52,13231754.9,33.38331285,0,2.939674187,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.01E-05,337.747,89.98316
74068275,3/4/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,288.56668,288.16043,288.78998,1099.3153,0.000824933,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-8.695332494,53144566.85,13399466.43,121.3039336,0,19.22533822,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.91E-05,361.41208,91.12369
74068275,3/5/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,287.42685,286.78897,287.03784,1091.8599,8.48E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-13.49428676,45649480.6,26895711.86,12.46757216,0,3.041595412,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-9.18E-05,310.4414,182.90553
74068275,3/6/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,286.69,286.09912,286.27365,1129.9564,1.16E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-13.4343254,44892732.56,28506122.22,1.710920377,0,2.499299851,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-9.14E-05,305.2951,193.8572
74068275,3/7/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,285.1635,284.3587,284.7095,1158.4393,2.52E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-12.80938883,41920221.31,29585476.71,3.699222593,0,2.510947739,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-8.71E-05,285.0804,201.1974
74068275,3/8/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,283.9098,283.02838,283.64313,1214.7994,4.31E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-10.33982394,41752228.92,25631982.48,0.633517573,0,2.469706492,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-7.03E-05,283.93796,174.31148
74068275,3/9/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,282.38974,281.71402,281.86353,1279.9349,3.61E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-12.12248223,39169284.9,33531374.49,0.531211643,0,2.454986498,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-8.24E-05,266.37253,228.03166
74068275,3/10/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,280.44357,279.63004,279.5852,1334.4462,0,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-11.78190738,36591358.13,35829825.18,0,0,2.433641742,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-8.01E-05,248.84122,243.66238
74068275,3/11/1983,nan,135.8829497,1462.000072,24.30998841,22.94853842,7.380931767,42.19314015,0,1.496398359,0.450473028,0.126907382,1.093622483,0,1799.570813,279.12347,278.1913,278.3067,1390.3572,0,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1409096.918,147047.0131,73603809280,0,-10.51828314,36065079.81,35758429.44,0,0,2.411960395,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-7.15E-05,245.26224,243.17685
